Date,Campaign Name,Spend,7 Day Total Sales,Clicks,Impressions
"Jun 08, 2026",Knives - Exact,$59.76,$256.70,83,"2,986"
"Jun 08, 2026",Knives - Broad,$67.35,$146.96,68,"1,977"
"Jun 08, 2026",Boards - Exact,$37.41,$163.96,42,"1,377"
"Jun 08, 2026",Coffee - Exact,$39.45,$163.95,48,"2,487"
"Jun 08, 2026",Coffee - Broad,$35.65,$121.41,39,"1,416"
"Jun 08, 2026",Catalog - Auto,$177.39,$212.35,283,"8,198"
"Jun 09, 2026",Skillets - Exact,$96.39,$389.73,96,"4,295"
"Jun 09, 2026",Skillets - Broad,$79.31,$164.32,92,"3,115"
"Jun 09, 2026",Knives - Exact,$100.00,$276.62,97,"3,032"
"Jun 09, 2026",Knives - Broad,$62.74,$144.51,71,"2,649"
"Jun 09, 2026",Boards - Exact,$39.12,$186.54,36,"1,456"
"Jun 09, 2026",Coffee - Exact,$39.44,$141.46,42,"1,312"
"Jun 09, 2026",Coffee - Broad,$45.28,$57.70,47,"1,715"
"Jun 09, 2026",Catalog - Auto,$191.33,$209.30,315,"10,666"
"Jun 10, 2026",Skillets - Exact,$97.39,$342.38,107,"5,361"
"Jun 10, 2026",Skillets - Broad,$67.75,$206.88,85,"4,448"
"Jun 10, 2026",Knives - Exact,$91.04,$372.90,98,"3,778"
"Jun 10, 2026",Knives - Broad,$76.27,$205.08,81,"2,584"
"Jun 10, 2026",Boards - Exact,$39.13,$141.84,43,"1,540"
"Jun 10, 2026",Coffee - Exact,$57.98,$270.28,55,"2,784"
"Jun 10, 2026",Coffee - Broad,$34.48,$86.93,41,"1,742"
"Jun 10, 2026",Catalog - Auto,$158.51,$306.29,167,"9,464"
"Jun 11, 2026",Skillets - Exact,$105.45,$382.09,113,"5,604"
"Jun 11, 2026",Skillets - Broad,$96.01,$212.98,99,"3,722"
"Jun 11, 2026",Knives - Exact,$66.27,$361.89,95,"2,761"
"Jun 11, 2026",Knives - Broad,$66.37,$107.09,61,"2,596"
"Jun 11, 2026",Boards - Exact,$50.29,$156.71,72,"4,310"
"Jun 11, 2026",Coffee - Exact,$63.70,$156.34,77,"2,982"
"Jun 11, 2026",Coffee - Broad,$39.29,$67.89,38,"1,997"
"Jun 11, 2026",Catalog - Auto,$174.56,$283.99,258,"11,525"
"Jun 12, 2026",Skillets - Exact,$200.17,$583.11,343,"12,805"
"Jun 12, 2026",Skillets - Broad,$104.01,$245.60,129,"6,434"
"Jun 12, 2026",Knives - Exact,$114.95,$314.65,118,"3,390"
"Jun 12, 2026",Knives - Broad,$76.30,$164.71,105,"4,294"
"Jun 12, 2026",Boards - Exact,$35.75,$86.48,60,"2,981"
"Jun 12, 2026",Coffee - Exact,$52.03,$228.58,49,"2,486"
"Jun 12, 2026",Coffee - Broad,$57.87,$125.32,63,"3,642"
"Jun 12, 2026",Catalog - Auto,$116.04,$245.00,130,"6,980"
"Jun 13, 2026",Skillets - Exact,$115.71,$347.64,127,"6,471"
"Jun 13, 2026",Skillets - Broad,$93.20,$163.74,143,"6,557"
"Jun 13, 2026",Knives - Exact,$105.23,$339.80,140,"5,075"
"Jun 13, 2026",Knives - Broad,$65.06,$171.94,78,"3,155"
"Jun 13, 2026",Boards - Exact,$69.84,$218.60,66,"3,241"
"Jun 13, 2026",Coffee - Exact,$62.40,$154.70,77,"4,465"
"Jun 13, 2026",Coffee - Broad,$37.07,$112.07,37,"1,583"
"Jun 13, 2026",Catalog - Auto,$194.21,$271.55,182,"7,213"
"Jun 14, 2026",Skillets - Exact,$118.63,$495.44,109,"6,357"
"Jun 14, 2026",Skillets - Broad,$64.81,$121.51,59,"2,064"
"Jun 14, 2026",Knives - Exact,$84.83,$196.33,91,"4,110"
"Jun 14, 2026",Knives - Broad,$59.89,$137.48,56,"2,648"
"Jun 14, 2026",Boards - Exact,$52.38,$207.78,50,"2,861"
"Jun 14, 2026",Coffee - Exact,$60.34,$170.17,85,"3,607"
"Jun 14, 2026",Coffee - Broad,$51.30,$114.10,59,"2,290"
"Jun 14, 2026",Catalog - Auto,$137.77,$230.22,219,"11,118"
"Jun 15, 2026",Skillets - Exact,$95.33,$231.17,86,"3,123"
"Jun 15, 2026",Skillets - Broad,$75.65,$278.72,80,"3,676"
"Jun 15, 2026",Knives - Exact,$96.54,$246.58,96,"3,762"
"Jun 15, 2026",Knives - Broad,$58.53,$125.15,55,"2,953"
"Jun 15, 2026",Boards - Exact,$46.61,$171.23,43,"2,225"
"Jun 15, 2026",Coffee - Exact,$42.66,$194.19,47,"1,826"
"Jun 15, 2026",Coffee - Broad,$41.43,$69.29,40,"1,978"
"Jun 15, 2026",Catalog - Auto,$169.40,$318.96,196,"8,729"
"Jun 16, 2026",Skillets - Exact,$129.48,$454.90,139,"5,808"
"Jun 16, 2026",Skillets - Broad,$85.86,$162.61,88,"3,147"
"Jun 16, 2026",Knives - Exact,$106.33,$390.15,105,"4,599"
"Jun 16, 2026",Knives - Broad,$80.04,$156.99,115,"6,882"
"Jun 16, 2026",Boards - Exact,$45.49,$124.73,43,"1,917"
"Jun 16, 2026",Coffee - Exact,$45.10,$194.54,44,"2,590"
"Jun 16, 2026",Coffee - Broad,$50.53,$59.03,71,"3,376"
"Jun 16, 2026",Catalog - Auto,$141.70,$229.20,177,"7,050"
"Jun 17, 2026",Skillets - Exact,$118.83,$426.47,158,"8,833"
"Jun 17, 2026",Skillets - Broad,$72.61,$132.97,75,"2,617"
"Jun 17, 2026",Knives - Exact,$94.80,$297.79,159,"6,562"
"Jun 17, 2026",Knives - Broad,$56.19,$96.18,79,"2,773"
"Jun 17, 2026",Boards - Exact,$43.38,$168.12,55,"2,275"
"Jun 17, 2026",Coffee - Exact,$54.66,$315.63,88,"4,919"
"Jun 17, 2026",Coffee - Broad,$35.69,$65.85,49,"1,502"
"Jun 17, 2026",Catalog - Auto,$157.08,$371.66,162,"7,943"
"Jun 18, 2026",Skillets - Exact,$128.59,$387.99,136,"5,163"
"Jun 18, 2026",Skillets - Broad,$98.81,$173.50,112,"6,244"
"Jun 18, 2026",Knives - Exact,$79.75,$275.21,117,"5,815"
"Jun 18, 2026",Knives - Broad,$55.75,$150.40,96,"4,753"
"Jun 18, 2026",Boards - Exact,$45.71,$159.38,44,"1,365"
"Jun 18, 2026",Coffee - Exact,$49.20,$143.47,47,"1,576"
"Jun 18, 2026",Coffee - Broad,$43.56,$124.76,55,"2,177"
"Jun 18, 2026",Catalog - Auto,$148.20,$218.17,243,"10,109"
"Jun 19, 2026",Skillets - Exact,$119.12,$486.01,158,"6,664"
"Jun 19, 2026",Skillets - Broad,$80.23,$178.89,94,"4,667"
"Jun 19, 2026",Knives - Exact,$135.66,$329.16,187,"7,356"
"Jun 19, 2026",Knives - Broad,$68.62,$95.28,69,"2,463"
"Jun 19, 2026",Boards - Exact,$47.55,$206.84,43,"2,279"
"Jun 19, 2026",Coffee - Exact,$50.85,$265.78,48,"2,080"
"Jun 19, 2026",Coffee - Broad,$38.42,$122.57,54,"2,751"
"Jun 19, 2026",Catalog - Auto,$142.54,$214.16,154,"4,920"
"Jun 20, 2026",Skillets - Exact,$102.54,$520.94,110,"3,570"
"Jun 20, 2026",Skillets - Broad,$78.78,$279.47,81,"2,787"
"Jun 20, 2026",Knives - Exact,$83.66,$294.15,81,"2,747"
"Jun 20, 2026",Knives - Broad,$58.26,$157.93,61,"2,196"
"Jun 20, 2026",Boards - Exact,$55.79,$158.40,63,"1,782"
"Jun 20, 2026",Coffee - Exact,$53.78,$124.94,54,"1,636"
"Jun 20, 2026",Coffee - Broad,$56.89,$125.78,52,"2,422"
"Jun 20, 2026",Catalog - Auto,$145.22,$298.45,155,"8,907"
"Jun 21, 2026",Skillets - Exact,$131.00,$474.53,234,"11,188"
"Jun 21, 2026",Skillets - Broad,$104.78,$235.28,136,"7,899"
"Jun 21, 2026",Knives - Exact,$92.97,$344.74,120,"3,810"
"Jun 21, 2026",Knives - Broad,$52.03,$87.70,57,"2,710"
"Jun 21, 2026",Boards - Exact,$45.91,$150.46,71,"2,211"
"Jun 21, 2026",Coffee - Exact,$38.69,$261.32,42,"1,416"
"Jun 21, 2026",Coffee - Broad,$31.92,$96.61,38,"1,849"
"Jun 21, 2026",Catalog - Auto,$103.89,$188.41,116,"6,120"
"Jun 22, 2026",Skillets - Exact,$140.22,$597.81,220,"6,805"
"Jun 22, 2026",Skillets - Broad,$75.87,$169.45,90,"4,734"
"Jun 22, 2026",Knives - Exact,$56.87,$235.32,96,"4,165"
"Jun 22, 2026",Knives - Broad,$78.79,$188.92,110,"5,606"
"Jun 22, 2026",Boards - Exact,$42.74,$246.85,73,"4,366"
"Jun 22, 2026",Coffee - Exact,$65.34,$305.05,68,"3,192"
"Jun 22, 2026",Coffee - Broad,$50.54,$104.37,52,"1,684"
"Jun 22, 2026",Catalog - Auto,$162.82,$237.73,179,"9,719"
"Jun 23, 2026",Skillets - Exact,$93.49,$543.01,114,"4,105"
"Jun 23, 2026",Skillets - Broad,$78.10,$137.52,79,"2,819"
"Jun 23, 2026",Knives - Exact,$68.39,$304.36,118,"4,170"
"Jun 23, 2026",Knives - Broad,$78.52,$244.62,112,"5,145"
"Jun 23, 2026",Boards - Exact,$48.19,$150.90,68,"2,039"
"Jun 23, 2026",Coffee - Exact,$55.68,$163.58,60,"1,775"
"Jun 23, 2026",Coffee - Broad,$34.51,$87.24,47,"2,757"
"Jun 23, 2026",Catalog - Auto,$123.06,$181.33,165,"5,330"
"Jun 24, 2026",Skillets - Exact,$110.80,$387.43,154,"4,764"
"Jun 24, 2026",Skillets - Broad,$89.28,$186.48,150,"8,341"
"Jun 24, 2026",Knives - Exact,$103.41,$321.20,97,"4,063"
"Jun 24, 2026",Knives - Broad,$74.12,$208.77,98,"3,257"
"Jun 24, 2026",Boards - Exact,$53.78,$329.98,52,"2,670"
"Jun 24, 2026",Coffee - Exact,$52.87,$146.34,58,"2,552"
"Jun 24, 2026",Coffee - Broad,$32.67,$84.30,32,"1,690"
"Jun 24, 2026",Catalog - Auto,$128.21,$204.40,124,"3,515"
"Jun 25, 2026",Skillets - Exact,$132.17,$476.86,151,"6,938"
"Jun 25, 2026",Skillets - Broad,$73.94,$211.23,109,"4,268"
"Jun 25, 2026",Knives - Exact,$89.13,$383.11,129,"5,063"
"Jun 25, 2026",Knives - Broad,$46.53,$111.46,45,"1,475"
"Jun 25, 2026",Boards - Exact,$39.28,$167.10,68,"3,710"
"Jun 25, 2026",Coffee - Exact,$75.59,$303.49,70,"2,885"
"Jun 25, 2026",Coffee - Broad,$36.71,$118.80,64,"2,293"
"Jun 25, 2026",Catalog - Auto,$214.64,$302.64,320,"15,235"
"Jun 26, 2026",Skillets - Exact,$115.36,$486.58,175,"8,801"
"Jun 26, 2026",Skillets - Broad,$73.98,$226.09,127,"5,285"
"Jun 26, 2026",Knives - Exact,$106.31,$326.71,136,"3,984"
"Jun 26, 2026",Knives - Broad,$54.71,$88.37,85,"3,791"
"Jun 26, 2026",Boards - Exact,$46.82,$219.77,76,"4,135"
"Jun 26, 2026",Coffee - Exact,$59.82,$200.92,83,"3,991"
"Jun 26, 2026",Coffee - Broad,$42.29,$110.67,42,"2,025"
"Jun 26, 2026",Catalog - Auto,$156.78,$315.73,198,"6,360"
"Jun 27, 2026",Skillets - Exact,$89.33,$291.74,152,"8,625"
"Jun 27, 2026",Skillets - Broad,$75.57,$122.48,106,"5,169"
"Jun 27, 2026",Knives - Exact,$71.01,$309.49,84,"3,249"
"Jun 27, 2026",Knives - Broad,$54.68,$136.15,58,"1,936"
"Jun 27, 2026",Boards - Exact,$47.87,$146.04,59,"2,978"
"Jun 27, 2026",Coffee - Exact,$46.04,$132.06,49,"2,687"
"Jun 27, 2026",Coffee - Broad,$29.05,$68.77,26,"1,382"
"Jun 27, 2026",Catalog - Auto,$124.61,$200.45,193,"9,198"
"Jun 28, 2026",Skillets - Exact,$92.14,$304.01,122,"5,418"
"Jun 28, 2026",Skillets - Broad,$52.19,$120.02,88,"4,772"
"Jun 28, 2026",Knives - Exact,$74.42,$316.03,77,"4,050"
"Jun 28, 2026",Knives - Broad,$54.16,$95.28,50,"2,555"
"Jun 28, 2026",Boards - Exact,$50.83,$174.26,82,"2,499"
"Jun 28, 2026",Coffee - Exact,$59.80,$148.15,93,"2,825"
"Jun 28, 2026",Coffee - Broad,$38.09,$87.64,66,"3,371"
"Jun 28, 2026",Catalog - Auto,$117.42,$214.89,138,"5,352"
"Jun 29, 2026",Skillets - Exact,$86.41,$349.24,84,"3,216"
"Jun 29, 2026",Skillets - Broad,$63.06,$139.39,109,"4,032"
"Jun 29, 2026",Knives - Exact,$75.39,$274.86,109,"5,459"
"Jun 29, 2026",Knives - Broad,$46.61,$95.45,43,"1,709"
"Jun 29, 2026",Boards - Exact,$37.60,$115.42,55,"1,634"
"Jun 29, 2026",Coffee - Exact,$42.75,$166.76,52,"2,162"
"Jun 29, 2026",Coffee - Broad,$36.09,$76.30,35,"1,802"
"Jun 29, 2026",Catalog - Auto,$117.39,$160.11,117,"6,110"
"Jun 30, 2026",Skillets - Exact,$101.77,$278.97,178,"5,449"
"Jun 30, 2026",Skillets - Broad,$76.10,$179.37,120,"6,651"
"Jun 30, 2026",Knives - Exact,$73.37,$228.07,82,"3,934"
"Jun 30, 2026",Knives - Broad,$69.08,$117.80,98,"4,372"
"Jun 30, 2026",Boards - Exact,$50.89,$135.14,75,"3,868"
"Jun 30, 2026",Coffee - Exact,$48.72,$202.01,86,"2,877"
"Jun 30, 2026",Coffee - Broad,$26.30,$57.19,47,"2,802"
"Jun 30, 2026",Catalog - Auto,$116.97,$184.15,140,"6,249"
"Jul 01, 2026",Skillets - Exact,$81.39,$222.73,78,"2,937"
"Jul 01, 2026",Skillets - Broad,$50.41,$131.87,49,"1,852"
"Jul 01, 2026",Knives - Exact,$72.09,$176.67,82,"2,619"
"Jul 01, 2026",Knives - Broad,$51.39,$100.60,47,"1,964"
"Jul 01, 2026",Boards - Exact,$45.42,$214.36,58,"1,726"
"Jul 01, 2026",Coffee - Exact,$33.80,$135.87,32,"1,707"
"Jul 01, 2026",Coffee - Broad,$31.89,$82.18,32,"1,513"
"Jul 01, 2026",Catalog - Auto,$121.92,$245.60,128,"4,016"
"Jul 02, 2026",Skillets - Exact,$62.77,$336.50,63,"3,392"
"Jul 02, 2026",Skillets - Broad,$55.57,$122.06,70,"3,857"
"Jul 02, 2026",Knives - Exact,$103.29,$422.61,118,"4,615"
"Jul 02, 2026",Knives - Broad,$47.17,$104.57,75,"4,164"
"Jul 02, 2026",Boards - Exact,$38.89,$118.74,41,"1,714"
"Jul 02, 2026",Coffee - Exact,$58.56,$143.17,61,"2,866"
"Jul 02, 2026",Coffee - Broad,$27.37,$61.52,34,"1,158"
"Jul 02, 2026",Catalog - Auto,$116.21,$166.91,145,"7,463"
"Jul 03, 2026",Skillets - Exact,$106.23,$528.19,105,"6,278"
"Jul 03, 2026",Skillets - Broad,$48.76,$141.14,49,"1,479"
"Jul 03, 2026",Knives - Exact,$60.67,$314.32,66,"3,021"
"Jul 03, 2026",Knives - Broad,$42.83,$111.58,58,"2,334"
"Jul 03, 2026",Boards - Exact,$24.74,$81.24,25,874
"Jul 03, 2026",Coffee - Exact,$31.82,$106.77,40,"1,423"
"Jul 03, 2026",Coffee - Broad,$34.22,$94.54,43,"1,581"
"Jul 03, 2026",Catalog - Auto,$119.76,$175.16,127,"3,919"
"Jul 04, 2026",Skillets - Exact,$104.94,$392.68,151,"9,029"
"Jul 04, 2026",Skillets - Broad,$49.69,$167.83,55,"2,232"
"Jul 04, 2026",Knives - Exact,$61.38,$255.38,103,"4,607"
"Jul 04, 2026",Knives - Broad,$49.86,$126.57,48,"1,566"
"Jul 04, 2026",Boards - Exact,$41.75,$151.45,58,"2,068"
"Jul 04, 2026",Coffee - Exact,$36.03,$192.29,43,"2,131"
"Jul 04, 2026",Coffee - Broad,$36.43,$75.26,54,"3,203"
"Jul 04, 2026",Catalog - Auto,$102.65,$206.58,111,"4,934"
"Jul 05, 2026",Skillets - Exact,$66.62,$279.00,81,"3,592"
"Jul 05, 2026",Skillets - Broad,$52.65,$102.85,50,"2,953"
"Jul 05, 2026",Knives - Exact,$55.18,$305.30,71,"3,371"
"Jul 05, 2026",Knives - Broad,$40.53,$126.85,46,"1,803"
"Jul 05, 2026",Boards - Exact,$31.58,$149.06,40,"1,795"
"Jul 05, 2026",Coffee - Exact,$32.45,$115.48,48,"2,265"
"Jul 05, 2026",Coffee - Broad,$37.16,$77.55,58,"3,469"
"Jul 05, 2026",Catalog - Auto,$99.91,$149.24,139,"5,617"
"Jul 06, 2026",Skillets - Exact,$91.88,$321.83,98,"5,532"
"Jul 06, 2026",Skillets - Broad,$46.57,$157.00,58,"2,808"
"Jul 06, 2026",Knives - Exact,$64.12,$292.33,115,"4,014"
"Jul 06, 2026",Knives - Broad,$36.44,$122.54,43,"1,705"
"Jul 06, 2026",Boards - Exact,$38.18,$132.73,37,"2,175"
"Jul 06, 2026",Coffee - Exact,$48.40,$118.14,73,"2,672"
"Jul 06, 2026",Coffee - Broad,$40.29,$101.24,60,"3,113"
"Jul 06, 2026",Catalog - Auto,$84.96,$173.47,118,"6,498"
"Jul 07, 2026",Skillets - Exact,$93.34,$323.34,93,"5,023"
"Jul 07, 2026",Skillets - Broad,$57.98,$129.57,87,"3,837"
"Jul 07, 2026",Knives - Exact,$82.92,$346.29,99,"3,025"
"Jul 07, 2026",Knives - Broad,$49.55,$130.35,55,"1,636"
"Jul 07, 2026",Boards - Exact,$44.77,$125.69,44,"2,457"
"Jul 07, 2026",Coffee - Exact,$34.55,$95.24,39,"2,319"
"Jul 07, 2026",Coffee - Broad,$25.28,$56.38,28,"1,060"
"Jul 07, 2026",Catalog - Auto,$101.08,$158.80,126,"6,320"
"Jul 08, 2026",Skillets - Exact,$68.06,$227.40,66,"2,645"
"Jul 08, 2026",Skillets - Broad,$40.29,$76.47,39,"2,226"
"Jul 08, 2026",Knives - Exact,$52.84,$178.31,70,"3,558"
"Jul 08, 2026",Knives - Broad,$35.51,$86.32,32,"1,193"
"Jul 08, 2026",Boards - Exact,$33.03,$153.49,46,"1,513"
"Jul 08, 2026",Coffee - Exact,$40.40,$167.20,39,"1,235"
"Jul 08, 2026",Coffee - Broad,$23.71,$70.00,25,"1,237"
"Jul 08, 2026",Catalog - Auto,$80.42,$123.95,112,"5,219"
"Jul 09, 2026",Skillets - Exact,$85.93,$415.04,146,"4,781"
"Jul 09, 2026",Skillets - Broad,$47.54,$150.00,54,"2,816"
"Jul 09, 2026",Knives - Exact,$61.83,$366.40,81,"3,582"
"Jul 09, 2026",Knives - Broad,$44.69,$107.86,66,"1,902"
"Jul 09, 2026",Boards - Exact,$33.05,$205.84,44,"2,568"
"Jul 09, 2026",Coffee - Exact,$42.81,$180.53,49,"2,468"
"Jul 09, 2026",Coffee - Broad,$29.13,$71.73,32,"1,226"
"Jul 09, 2026",Catalog - Auto,$111.68,$212.54,118,"5,666"
"Jul 10, 2026",Skillets - Exact,$71.43,$364.86,77,"3,972"
"Jul 10, 2026",Skillets - Broad,$61.98,$194.97,96,"3,579"
"Jul 10, 2026",Knives - Exact,$63.10,$284.26,67,"3,463"
"Jul 10, 2026",Knives - Broad,$44.55,$90.39,50,"2,229"
"Jul 10, 2026",Boards - Exact,$26.78,$100.37,24,"1,030"
"Jul 10, 2026",Coffee - Exact,$44.12,$229.78,53,"2,713"
"Jul 10, 2026",Coffee - Broad,$29.28,$82.81,50,"2,125"
"Jul 10, 2026",Catalog - Auto,$112.56,$268.53,114,"5,581"
"Jul 11, 2026",Skillets - Exact,$82.38,$290.43,101,"3,415"
"Jul 11, 2026",Skillets - Broad,$46.22,$123.77,69,"3,213"
"Jul 11, 2026",Knives - Exact,$70.91,$266.57,69,"3,092"
"Jul 11, 2026",Knives - Broad,$43.71,$113.31,78,"4,464"
"Jul 11, 2026",Boards - Exact,$36.74,$145.23,43,"1,827"
"Jul 11, 2026",Coffee - Exact,$57.26,$189.82,68,"2,287"
"Jul 11, 2026",Coffee - Broad,$25.19,$67.10,36,"1,432"
"Jul 11, 2026",Catalog - Auto,$104.94,$129.77,144,"5,060"
"Jul 12, 2026",Skillets - Exact,$83.65,$230.83,99,"5,787"
"Jul 12, 2026",Skillets - Broad,$104.36,$265.63,120,"4,710"
"Jul 12, 2026",Knives - Exact,$51.48,$286.88,76,"2,222"
"Jul 12, 2026",Knives - Broad,$30.93,$108.73,56,"2,483"
"Jul 12, 2026",Boards - Exact,$31.52,$104.04,55,"1,625"
"Jul 12, 2026",Coffee - Exact,$27.69,$115.25,27,"1,268"
"Jul 12, 2026",Coffee - Broad,$30.12,$56.31,39,"2,312"
"Jul 12, 2026",Catalog - Auto,$80.15,$173.36,144,"6,274"
"Jul 13, 2026",Skillets - Exact,$77.82,$294.15,121,"4,715"
"Jul 13, 2026",Skillets - Broad,$49.65,$126.28,46,"1,437"
"Jul 13, 2026",Knives - Exact,$71.91,$225.33,102,"3,765"
"Jul 13, 2026",Knives - Broad,$31.26,$58.57,31,"1,270"
"Jul 13, 2026",Boards - Exact,$24.13,$117.43,23,"1,321"
"Jul 13, 2026",Coffee - Exact,$34.50,$98.43,34,"1,817"
"Jul 13, 2026",Coffee - Broad,$28.57,$110.89,36,"1,862"
"Jul 13, 2026",Catalog - Auto,$78.30,$173.11,81,"2,762"
"Jul 14, 2026",Skillets - Exact,$56.78,$246.06,59,"3,004"
"Jul 14, 2026",Skillets - Broad,$45.14,$105.82,51,"1,656"
"Jul 14, 2026",Knives - Exact,$59.43,$263.35,65,"3,683"
"Jul 14, 2026",Knives - Broad,$31.76,$75.94,39,"1,391"
"Jul 14, 2026",Boards - Exact,$24.38,$103.66,27,879
"Jul 14, 2026",Coffee - Exact,$42.54,$157.03,53,"2,934"
"Jul 14, 2026",Coffee - Broad,$36.43,$114.77,33,"1,816"
"Jul 14, 2026",Catalog - Auto,$91.75,$169.77,147,"7,719"
"Jul 15, 2026",Skillets - Exact,$62.79,$347.94,96,"5,004"
"Jul 15, 2026",Skillets - Broad,$38.58,$111.72,63,"3,217"
"Jul 15, 2026",Knives - Exact,$53.16,$250.41,72,"3,801"
"Jul 15, 2026",Knives - Broad,$49.53,$135.37,68,"2,130"
"Jul 15, 2026",Boards - Exact,$27.18,$102.03,33,"1,188"
"Jul 15, 2026",Coffee - Exact,$36.40,$144.43,53,"2,249"
"Jul 15, 2026",Coffee - Broad,$21.52,$70.67,30,944
"Jul 15, 2026",Catalog - Auto,$80.78,$137.08,88,"5,058"
"Jul 16, 2026",Skillets - Exact,$72.15,$223.94,96,"3,131"
"Jul 16, 2026",Skillets - Broad,$53.14,$119.33,68,"3,687"
"Jul 16, 2026",Knives - Exact,$41.74,$215.14,56,"1,703"
"Jul 16, 2026",Knives - Broad,$34.08,$74.99,49,"1,742"
"Jul 16, 2026",Boards - Exact,$29.34,$125.00,36,"2,109"
"Jul 16, 2026",Coffee - Exact,$31.48,$132.35,53,"2,147"
"Jul 16, 2026",Coffee - Broad,$33.26,$137.12,31,"1,448"
"Jul 16, 2026",Catalog - Auto,$127.99,$222.84,160,"6,133"
"Jul 17, 2026",Skillets - Exact,$75.63,$343.20,85,"4,840"
"Jul 17, 2026",Skillets - Broad,$37.01,$75.11,44,"1,506"
"Jul 17, 2026",Knives - Exact,$59.20,$259.08,93,"3,552"
"Jul 17, 2026",Knives - Broad,$45.20,$108.83,53,"2,709"
"Jul 17, 2026",Boards - Exact,$30.25,$165.41,30,"1,726"
"Jul 17, 2026",Coffee - Exact,$31.95,$113.20,34,"1,610"
"Jul 17, 2026",Coffee - Broad,$25.78,$78.12,27,"1,192"
"Jul 17, 2026",Catalog - Auto,$90.84,$215.13,114,"6,559"
"Jul 18, 2026",Skillets - Exact,$63.90,$222.86,60,"2,426"
"Jul 18, 2026",Skillets - Broad,$49.83,$170.94,52,"2,621"
"Jul 18, 2026",Knives - Exact,$67.25,$285.83,85,"2,838"
"Jul 18, 2026",Knives - Broad,$28.45,$114.92,31,"1,568"
"Jul 18, 2026",Boards - Exact,$28.39,$85.88,49,"2,245"
"Jul 18, 2026",Coffee - Exact,$28.04,$153.94,25,801
"Jul 18, 2026",Coffee - Broad,$25.26,$73.85,24,921
"Jul 18, 2026",Catalog - Auto,$84.86,$153.19,87,"4,186"
"Jul 19, 2026",Skillets - Exact,$78.32,$232.18,88,"3,873"
"Jul 19, 2026",Skillets - Broad,$79.17,$158.01,103,"4,517"
"Jul 19, 2026",Knives - Exact,$62.81,$256.87,102,"5,681"
"Jul 19, 2026",Knives - Broad,$31.94,$98.30,40,"1,653"
"Jul 19, 2026",Boards - Exact,$24.74,$154.14,27,"1,359"
"Jul 19, 2026",Coffee - Exact,$45.19,$156.15,80,"3,404"
"Jul 19, 2026",Coffee - Broad,$29.46,$45.53,45,"2,169"
"Jul 19, 2026",Catalog - Auto,$91.16,$166.89,96,"2,908"
"Jul 20, 2026",Skillets - Exact,$59.99,$258.46,63,"2,166"
"Jul 20, 2026",Skillets - Broad,$61.69,$123.10,61,"2,293"
"Jul 20, 2026",Knives - Exact,$57.10,$192.55,55,"2,448"
"Jul 20, 2026",Knives - Broad,$35.04,$123.39,35,"1,955"
"Jul 20, 2026",Boards - Exact,$33.91,$119.92,35,"1,905"
"Jul 20, 2026",Coffee - Exact,$37.46,$159.49,41,"2,273"
"Jul 20, 2026",Coffee - Broad,$29.52,$76.56,50,"2,054"
"Jul 20, 2026",Catalog - Auto,$94.85,$219.87,111,"3,238"
"Jul 21, 2026",Skillets - Exact,$73.96,$346.90,88,"4,451"
"Jul 21, 2026",Skillets - Broad,$74.57,$200.97,79,"2,515"
"Jul 21, 2026",Knives - Exact,$48.71,$207.49,54,"1,809"
"Jul 21, 2026",Knives - Broad,$30.37,$111.74,51,"2,189"
"Jul 21, 2026",Boards - Exact,$40.31,$163.18,45,"2,007"
"Jul 21, 2026",Coffee - Exact,$54.65,$181.66,63,"3,680"
"Jul 21, 2026",Coffee - Broad,$34.66,$67.75,33,"1,275"
"Jul 21, 2026",Catalog - Auto,$101.59,$233.06,102,"5,893"
"Jul 22, 2026",Skillets - Exact,$81.47,$555.11,106,"3,010"
"Jul 22, 2026",Skillets - Broad,$58.82,$132.90,95,"4,648"
"Jul 22, 2026",Knives - Exact,$61.44,$181.17,80,"2,877"
"Jul 22, 2026",Knives - Broad,$39.20,$107.21,56,"2,530"
"Jul 22, 2026",Boards - Exact,$33.39,$116.26,34,"1,635"
"Jul 22, 2026",Coffee - Exact,$32.53,$150.94,36,"1,482"
"Jul 22, 2026",Coffee - Broad,$44.36,$92.25,44,"1,310"
"Jul 22, 2026",Catalog - Auto,$86.15,$191.93,104,"3,146"
"Jul 23, 2026",Skillets - Exact,$74.41,$253.28,68,"3,408"
"Jul 23, 2026",Skillets - Broad,$63.61,$156.91,67,"3,425"
"Jul 23, 2026",Knives - Exact,$72.46,$431.04,130,"5,761"
"Jul 23, 2026",Knives - Broad,$42.68,$150.43,51,"2,939"
"Jul 23, 2026",Boards - Exact,$38.63,$126.35,36,"2,048"
"Jul 23, 2026",Coffee - Exact,$37.89,$177.15,34,"1,785"
"Jul 23, 2026",Coffee - Broad,$27.06,$131.44,32,"1,738"
"Jul 23, 2026",Catalog - Auto,$82.05,$213.40,97,"4,882"
"Jul 24, 2026",Skillets - Exact,$89.41,$406.67,149,"4,773"
"Jul 24, 2026",Skillets - Broad,$57.42,$148.40,99,"5,638"
"Jul 24, 2026",Knives - Exact,$82.43,$312.42,114,"5,977"
"Jul 24, 2026",Knives - Broad,$50.29,$80.04,62,"2,137"
"Jul 24, 2026",Boards - Exact,$46.90,$129.10,56,"1,873"
